Ref #,Title,Link,Type,FP Number
GCF/B.23/02/Add.12,Consideration of funding proposals - Addendum XII Funding proposal package for SAP007,https://www.greenclimate.fund/document/gcf-b23-02-add12,Action item,N/A
GCF/B.23/02/Add.02,Consideration of funding proposals - Addendum II Funding proposal package for FP108,https://www.greenclimate.fund/document/gcf-b23-02-add02,Action item,FP108
GCF/B.23/04,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b23-04,Action item,N/A
GCF/B.22/10/Add.18,Consideration of funding proposals – Addendum XVIII: Additional Update on FP017 (Climate Action and Solar Energy Development Programme in the Tarapaca Region in Chile),https://www.greenclimate.fund/document/gcf-b22-10-add18,Action item,FP017
GCF/B.22/22,Co-Chairs Proposal: Further consultation on decision-making in the event that all efforts at reaching consensus have been exhausted,https://www.greenclimate.fund/document/gcf-b22-22,Action item,N/A
GCF/B.22/12,Risk management framework: compliance risk policy - Proposal by the Risk Management Committee,https://www.greenclimate.fund/document/gcf-b22-12,Action item,N/A
GCF/B.22/10/Rev.01,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b22-10-rev01,Action item,N/A
GCF/B.22/10/Add.01/Rev.01,Consideration of funding proposals - Addendum I Funding proposal package for FP082,https://www.greenclimate.fund/document/gcf-b22-10-add01-rev01,Action item,FP082
GCF/B.22/10/Add.10/Rev.01,Consideration of funding proposals – Addendum X Funding proposal package for FP106,https://www.greenclimate.fund/document/gcf-b22-10-add10-rev01,Action item,FP106
GCF/B.22/02,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b22-02,Action item,N/A
GCF/B.22/10/Add.02,Consideration of funding proposals - Addendum II Funding proposal package for FP100,https://www.greenclimate.fund/document/gcf-b22-10-add02,Action item,FP100
GCF/B.22/10/Add.15,Consideration of funding proposals - Addendum XV Funding proposal package for SAP006,https://www.greenclimate.fund/document/gcf-b22-10-add15,Action item,N/A
GCF/B.22/10/Add.14,Consideration of funding proposals - Addendum XIV Funding proposal package for SAP005,https://www.greenclimate.fund/document/gcf-b22-10-add14,Action item,N/A
GCF/B.22/10/Add.09,Consideration of funding proposals – Addendum IX Funding proposal package for FP105,https://www.greenclimate.fund/document/gcf-b22-10-add09,Action item,FP105
GCF/B.22/10/Add.08,Consideration of funding proposals – Addendum VIII Funding proposal package for FP104,https://www.greenclimate.fund/document/gcf-b22-10-add08,Action item,FP104
GCF/B.22/10/Add.05,Consideration of funding proposals - Addendum V Funding proposal package for FP103,https://www.greenclimate.fund/document/gcf-b22-10-add05,Action item,FP103
GCF/B.22/10/Add.04,Consideration of funding proposals - Addendum IV Funding proposal package for FP102,https://www.greenclimate.fund/document/gcf-b22-10-add04,Action item,FP102
GCF/B.22/10/Add.03,Consideration of funding proposals - Addendum III Funding proposal package for FP101,https://www.greenclimate.fund/document/gcf-b22-10-add03,Action item,FP101
GCF/B.21/10/Add.21/Rev.01,Consideration of funding proposals – Addendum XXI: Funding proposal package for FP099,https://www.greenclimate.fund/document/gcf-b21-10-add21-rev01,Action item,FP099
GCF/B.21/10/Rev.01,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b21-10-rev01,Action item,N/A
GCF/B.21/10/Add.07/Rev.01,Consideration of funding proposals - Addendum VII: Funding proposal package for FP088,https://www.greenclimate.fund/document/gcf-b21-10-add07-rev01,Action item,FP088
GCF/B.21/10/Add.02/Rev.01,Consideration of funding proposals - Addendum II: Funding proposal package for FP083,https://www.greenclimate.fund/document/gcf-b21-10-add02-rev01,Action item,FP083
GCF/B.21/10/Add.31/Rev.01,Consideration of funding proposals - Addendum XXXI: Response of the AE to the independent Technical Advisory Panel's assessments,https://www.greenclimate.fund/document/gcf-b21-10-add31-rev01,Action item,N/A
GCF/B.21/10/Add.27/Rev.01,Consideration of funding proposals - Addendum XXVII: Secretariat's assessments,https://www.greenclimate.fund/document/gcf-b21-10-add27-rev01,Action item,N/A
GCF/B.21/10/Add.32/Rev.01,Consideration of funding proposals – Addendum XXXII: Gender assessments and action plans,https://www.greenclimate.fund/document/gcf-b21-10-add32-rev01,Action item,N/A
GCF/B.21/10/Add.28/Rev.01,Consideration of funding proposals – Addendum XXVIII: Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b21-10-add28-rev01,Action item,N/A
GCF/B.21/23,"Guidelines on decisions without a Board meeting, including on funding proposals: Co-Chairs’ Proposal",https://www.greenclimate.fund/document/gcf-b21-23,Action item,N/A
GCF/B.21/17,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b21-17,Action item,N/A
GCF/B.21/15,Risk management framework: compliance risk policy - Proposal by the Risk Management Committee,https://www.greenclimate.fund/document/gcf-b21-15,Action item,N/A
GCF/B.21/10/Add.37,Consideration of funding proposals – Addendum XXXVII Funding proposal package for SAP004,https://www.greenclimate.fund/document/gcf-b21-10-add37,Action item,N/A
GCF/B.21/10/Add.20,Consideration of funding proposals – Addendum XX Funding proposal package for FP098,https://www.greenclimate.fund/document/gcf-b21-10-add20,Action item,FP098
GCF/B.21/10/Add.18,Consideration of funding proposals – Addendum XVIII Funding proposal package for FP096,https://www.greenclimate.fund/document/gcf-b21-10-add18,Action item,FP096
GCF/B.21/10/Add.17,Consideration of funding proposals – Addendum XVII Funding proposal package for FP095,https://www.greenclimate.fund/document/gcf-b21-10-add17,Action item,FP095
GCF/B.21/10/Add.35,Consideration of funding proposals - Addendum XXXV Funding proposal package for SAP003,https://www.greenclimate.fund/document/gcf-b21-10-add35,Action item,N/A
GCF/B.21/10/Add.33,Consideration of funding proposals - Addendum XXXIII Funding proposal package for SAP002,https://www.greenclimate.fund/document/gcf-b21-10-add33,Action item,N/A
GCF/B.21/10/Add.13,Consideration of funding proposals - Addendum XIII Funding proposal package for FP094,https://www.greenclimate.fund/document/gcf-b21-10-add13,Action item,FP094
GCF/B.21/10/Add.12,Consideration of funding proposals - Addendum XII Funding proposal package for FP093,https://www.greenclimate.fund/document/gcf-b21-10-add12,Action item,FP093
GCF/B.21/10/Add.11,Consideration of funding proposals - Addendum XI Funding proposal package for FP092,https://www.greenclimate.fund/document/gcf-b21-10-add11,Action item,FP092
GCF/B.21/10/Add.10,Consideration of funding proposals - Addendum X Funding proposal package for FP091,https://www.greenclimate.fund/document/gcf-b21-10-add10,Action item,FP091
GCF/B.21/10/Add.09,Consideration of funding proposals - Addendum IX Funding proposal package for FP090,https://www.greenclimate.fund/document/gcf-b21-10-add09,Action item,FP090
GCF/B.21/10/Add.08,Consideration of funding proposals - Addendum VIII Funding proposal package for FP089,https://www.greenclimate.fund/document/gcf-b21-10-add08,Action item,FP089
GCF/B.21/10/Add.06,Consideration of funding proposals - Addendum VI Funding proposal package for FP087,https://www.greenclimate.fund/document/gcf-b21-10-add06,Action item,FP087
GCF/B.21/10/Add.04,Consideration of funding proposals - Addendum IV Funding proposal package for FP085,https://www.greenclimate.fund/document/gcf-b21-10-add04,Action item,FP085
GCF/B.21/10/Add.03,Consideration of funding proposals - Addendum III Funding proposal package for FP084,https://www.greenclimate.fund/document/gcf-b21-10-add03,Action item,FP084
GCF/B.21/10/Add.01,Consideration of funding proposals - Addendum I Funding proposal package for FP082,https://www.greenclimate.fund/document/gcf-b21-10-add01,Action item,FP082
GCF/B.21/10/Add.19,Consideration of funding proposals – Addendum XIX Funding proposal package for FP097,https://www.greenclimate.fund/document/gcf-b21-10-add19,Action item,FP097
GCF/B.21/10/Add.05,Consideration of funding proposals - Addendum V Funding proposal package for FP086,https://www.greenclimate.fund/document/gcf-b21-10-add05,Action item,FP086
GCF/B.21/12,Decision-making in the absence of consensus: Co-Chairs' proposal,https://www.greenclimate.fund/document/gcf-b21-12,Action item,N/A
GCF/B.21/11,Two-stage proposal approval process,https://www.greenclimate.fund/document/gcf-b21-11,Action item,N/A
GCF/B.20/09,Risk management framework: compliance risk policy - Proposal by the Risk Management Committee,https://www.greenclimate.fund/document/gcf-b20-09,Action item,N/A
GCF/B.20/10,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b20-10,Action item,N/A
GCF/B.20/22,Further options for decision-making relating to funding proposals,https://www.greenclimate.fund/document/gcf-b20-22,Action item,N/A
GCF/B.20/21,Two-stage approval process for GCF funding proposals,https://www.greenclimate.fund/document/gcf-b20-21,Action item,N/A
GCF/B.20/18,An integrated approach to addressing policy gaps to ensure climate impact: an overview of policies related to the consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b20-18,Action item,N/A
GCF/B.20/13,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b20-13,Action item,N/A
GCF/B.20/04/Add.01,Strategy to increase funding proposals from direct access entities – Addendum: results of survey of DAEs and NDAs in preparation of 2018 Enhanced Direct Access Workshop,https://www.greenclimate.fund/document/gcf-b20-04-add01,Action item,N/A
GCF/B.20/10/Add.14/Rev.01,Consideration of funding proposals – Addendum XIV Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b20-10-add14-rev01,Action item,N/A
GCF/B.20/10/Add.21,Consideration of funding proposals – Addendum XXI Funding proposal package for SAP003,https://www.greenclimate.fund/document/gcf-b20-10-add21,Action item,N/A
GCF/B.20/10/Add.19,Consideration of funding proposals – Addendum XIX Funding proposal package for SAP002,https://www.greenclimate.fund/document/gcf-b20-10-add19,Action item,N/A
GCF/B.20/10/Add.18,Consideration of funding proposals – Addendum XVIII Gender assessments and action plans,https://www.greenclimate.fund/document/gcf-b20-10-add18,Action item,N/A
GCF/B.20/10/Add.17,Consideration of funding proposals – Addendum XVII Response from the accredited entities to the Independent Technical Advisory Panel assessment,https://www.greenclimate.fund/document/gcf-b20-10-add17,Action item,N/A
GCF/B.20/10/Add.13,Consideration of funding proposals – Addendum XIII Secretariat’s review,https://www.greenclimate.fund/document/gcf-b20-10-add13,Action item,N/A
GCF/B.20/10/Add. 09,Consideration of funding proposals – Addendum IX Funding proposal package for FP090,https://www.greenclimate.fund/document/gcf-b20-10-add-09,Action item,FP090
GCF/B.20/10/Add.08,Consideration of funding proposals – Addendum VIII Funding proposal package for FP089,https://www.greenclimate.fund/document/gcf-b20-10-add08,Action item,FP089
GCF/B.20/10/Add.07,Consideration of funding proposals – Addendum VII Funding proposal package for FP088,https://www.greenclimate.fund/document/gcf-b20-10-add07,Action item,FP088
GCF/B.20/10/Add.06,Consideration of funding proposals – Addendum VI Funding proposal package for FP087,https://www.greenclimate.fund/document/gcf-b20-10-add06,Action item,FP087
GCF/B.20/10/Add.05,Consideration of funding proposals – Addendum V Funding proposal package for FP086,https://www.greenclimate.fund/document/gcf-b20-10-add05,Action item,FP086
GCF/B.20/10/Add.04,Consideration of funding proposals – Addendum IV Funding proposal package for FP085,https://www.greenclimate.fund/document/gcf-b20-10-add04,Action item,FP085
GCF/B.20/10/Add.03,Consideration of funding proposals – Addendum III Funding proposal package for FP084,https://www.greenclimate.fund/document/gcf-b20-10-add03,Action item,FP084
GCF/B.20/10/Add.02,Consideration of funding proposals – Addendum II Funding proposal package for FP083,https://www.greenclimate.fund/document/gcf-b20-10-add02,Action item,FP083
GCF/B.20/10/Add.01,Consideration of funding proposals – Addendum I Funding proposal package for FP082,https://www.greenclimate.fund/document/gcf-b20-10-add01,Action item,FP082
GCF/B.20/04,Strategy to increase funding proposals from direct access entities,https://www.greenclimate.fund/document/gcf-b20-04,Action item,N/A
GCF/B.19/11/Add.03,Status of the GCF portfolio and pipeline – Addendum: Information on facilitating an increase in proposals from direct access entities,https://www.greenclimate.fund/document/gcf-b19-11-add03,Action item,N/A
GCF/B.19/22/Add.28/Rev.02,Consideration of funding proposals - Addendum XXVIII: Secretariat's review,https://www.greenclimate.fund/document/gcf-b19-22-add28-rev02,Action item,N/A
GCF/B.19/22/Rev.02,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b19-22-rev02,Action item,N/A
GCF/B.19/22/Add.16/Rev.01,Funding proposal package for FP074,https://www.greenclimate.fund/document/gcf-b19-22-add16-rev01,Action item,FP074
GCF/B.19/22/Add.12/Rev.01,Funding proposal package for FP070,https://www.greenclimate.fund/document/gcf-b19-22-add12-rev01,Action item,FP070
GCF/B.19/22/Add.29/Rev.01,Consideration of funding proposals – Addendum XXIX: Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b19-22-add29-rev01,Action item,N/A
GCF/B.19/22/32/Rev.01,Consideration of funding proposals – Addendum XXXII: Response from the accredited entities to the Independent Technical Advisory Panel assessment,https://www.greenclimate.fund/document/gcf-b19-22-32-rev01,Action item,N/A
GCF/B.19/22/Add.08/Rev.01,Funding proposal package for FP066,https://www.greenclimate.fund/document/gcf-b19-22-add08-rev01,Action item,FP066
GCF/B.19/22/Add.34,Consideration of funding proposals – Addendum XXXIV: Funding proposal package for SAP001,https://www.greenclimate.fund/document/gcf-b19-22-add34,Action item,N/A
GCF/B.19/22/Add.33/Rev.01,Consideration of funding proposals – Addendum XXXIII: Gender assessments and action plans,https://www.greenclimate.fund/document/gcf-b19-22-add33-rev01,Action item,N/A
GCF/B.19/22/Add.21/Rev.01,Funding proposal package for FP079,https://www.greenclimate.fund/document/gcf-b19-22-add21-rev01,Action item,FP079
GCF/B.19/22/Add.19,Funding proposal package for FP077,https://www.greenclimate.fund/document/gcf-b19-22-add19,Action item,FP077
GCF/B.19/22/Add.18,Funding proposal package for FP076,https://www.greenclimate.fund/document/gcf-b19-22-add18,Action item,FP076
GCF/B.19/22/Add.17,Funding proposal package for FP075,https://www.greenclimate.fund/document/gcf-b19-22-add17,Action item,FP075
GCF/B.19/22/Add.15,Funding proposal package for FP073,https://www.greenclimate.fund/document/gcf-b19-22-add15,Action item,FP073
GCF/B.19/22/Add.14,Funding proposal package for FP072,https://www.greenclimate.fund/document/gcf-b19-22-add14,Action item,FP072
GCF/B.19/22/Add.11,Funding proposal package for FP069,https://www.greenclimate.fund/document/gcf-b19-22-add11,Action item,FP069
GCF/B.19/22/Add.10,Funding proposal package for FP068,https://www.greenclimate.fund/document/gcf-b19-22-add10,Action item,FP068
GCF/B.19/22/Add.09,Funding proposal package for FP067,https://www.greenclimate.fund/document/gcf-b19-22-add09,Action item,FP067
GCF/B.19/22/Add.06,Funding proposal package for FP064,https://www.greenclimate.fund/document/gcf-b19-22-add06,Action item,FP064
GCF/B.19/22/Add.05,Funding proposal package for FP063,https://www.greenclimate.fund/document/gcf-b19-22-add05,Action item,FP063
GCF/B.19/22/Add.03,Funding proposal package for FP061,https://www.greenclimate.fund/document/gcf-b19-22-add03,Action item,FP061
GCF/B.19/22/Add.02,Funding proposal package for FP060,https://www.greenclimate.fund/document/gcf-b19-22-add02,Action item,FP060
GCF/B.19/22/Add.01,Funding proposal package for FP059,https://www.greenclimate.fund/document/gcf-b19-22-add01,Action item,FP059
GCF/B.19/22/Add.23,Funding proposal package for FP081,https://www.greenclimate.fund/document/gcf-b19-22-add23,Action item,FP081
GCF/B.19/22/Add.20,Funding proposal package for FP078,https://www.greenclimate.fund/document/gcf-b19-22-add20,Action item,FP078
GCF/B.19/22/Add.22,Funding proposal package for FP080,https://www.greenclimate.fund/document/gcf-b19-22-add22,Action item,FP080
GCF/B.19/22/Add.04,Funding proposal package for FP062,https://www.greenclimate.fund/document/gcf-b19-22-add04,Action item,FP062
GCF/B.19/22/Add.13,Funding proposal package for FP071,https://www.greenclimate.fund/document/gcf-b19-22-add13,Action item,FP071
GCF/B.19/22/Add.07,Funding proposal package for FP065,https://www.greenclimate.fund/document/gcf-b19-22-add07,Action item,FP065
GCF/B.19/19,Risk management framework: Proposal by the Risk Management Committee,https://www.greenclimate.fund/document/gcf-b19-19,Action item,N/A
GCF/B.19/02,Guidance from the twenty-third session of the Conference of the Parties: Co-Chairs’ proposal,https://www.greenclimate.fund/document/gcf-b19-02,Action item,N/A
GCF/B.18/21/Rev.01,Work Plan of the Board for 2018: Proposal by the Co-Chairs,https://www.greenclimate.fund/document/gcf-b18-21-rev01,Action item,N/A
GCF/B.18/06,Request for proposals for the pilot programme for REDD-plus results-based payments,https://www.greenclimate.fund/document/gcf-b18-06,Action item,N/A
GCF/B.18/15,Matters related to the accreditation framework and policy gaps: Co-Chairs’ proposal,https://www.greenclimate.fund/document/gcf-b18-15,Action item,N/A
GCF/B.18/09,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b18-09,Action item,N/A
GCF/B.18/04/Add.25/Rev.01,Consideration of funding proposals - Addendum XXV: Gender assessments and action plans,https://www.greenclimate.fund/document/gcf-b18-04-add25-rev01,Action item,N/A
GCF/B.18/04/Add.24/Rev.01,Consideration of funding proposals - Addendum XXIV: Response from the accredited entities to the Independent Technical Advisory Panel assessment,https://www.greenclimate.fund/document/gcf-b18-04-add24-rev01,Action item,N/A
GCF/B.18/08,Report on post-approval status of approved funding proposals,https://www.greenclimate.fund/document/gcf-b18-08,Action item,N/A
GCF/B.18/04/Add.21/Rev.01,Consideration of funding proposals - Addendum: Independent Technical Advisory Panel's assessment,https://www.greenclimate.fund/document/gcf-b18-04-add21-rev01,Action item,N/A
GCF/B.18/04/Add.20/Rev.01,Consideration of funding proposals - Addendum XX: Secretariat's review,https://www.greenclimate.fund/document/gcf-b18-04-add20-rev01,Action item,N/A
GCF/B.18/04/Add.04,Funding proposal package for FP049,https://www.greenclimate.fund/document/gcf-b18-04-add04,Action item,FP049
GCF/B.18/04/Add.09,Funding proposal package for FP054,https://www.greenclimate.fund/document/gcf-b18-04-add09,Action item,FP054
GCF/B.18/04/Add.08,Funding proposal package for FP053,https://www.greenclimate.fund/document/gcf-b18-04-add08,Action item,FP053
GCF/B.18/04/Add.07,Funding proposal package for FP052,https://www.greenclimate.fund/document/gcf-b18-04-add07,Action item,FP052
GCF/B.18/04/Add.06,Funding proposal package for FP051,https://www.greenclimate.fund/document/gcf-b18-04-add06,Action item,FP051
GCF/B.18/04/Add.05,Funding proposal package for FP050,https://www.greenclimate.fund/document/gcf-b18-04-add05,Action item,FP050
GCF/B.18/04/Rev.01,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b18-04-rev01,Action item,N/A
GCF/B.18/04/Add.10/Rev.01,Funding proposal package for FP055,https://www.greenclimate.fund/document/gcf-b18-04-add10-rev01,Action item,FP055
GCF/B.18/04/Add.12,Funding proposal package for FP057,https://www.greenclimate.fund/document/gcf-b18-04-add12,Action item,FP057
GCF/B.18/04/Add.13,Funding proposal package for FP058,https://www.greenclimate.fund/document/gcf-b18-04-add13,Action item,FP058
GCF/B.18/04/Add.11,Funding proposal package for FP056,https://www.greenclimate.fund/document/gcf-b18-04-add11,Action item,FP056
GCF/B.18/04/Add.02,Funding proposal package for FP047,https://www.greenclimate.fund/document/gcf-b18-04-add02,Action item,FP047
GCF/B.18/04/Add.03,Funding proposal package for FP048,https://www.greenclimate.fund/document/gcf-b18-04-add03,Action item,FP048
GCF/B.18/04/Add.01,Funding proposal package for FP046,https://www.greenclimate.fund/document/gcf-b18-04-add01,Action item,FP046
GCF/B.18/05,GCF risk management framework: proposal by the Risk Management Committee,https://www.greenclimate.fund/document/gcf-b18-05,Action item,N/A
GCF/B.17/18,Review of the initial proposal approval process,https://www.greenclimate.fund/document/gcf-b17-18,Action item,N/A
GCF/B.17/05,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b17-05,Action item,N/A
GCF/B.16/07/Add.01/Rev.01,Funding proposal package for FP038,https://www.greenclimate.fund/document/gcf-b16-07-add01-rev01,Action item,FP038
GCF/B.16/07/Add.02,Funding proposal package for FP039,https://www.greenclimate.fund/document/gcf-b16-07-add02,Action item,FP039
GCF/B.16/07/Add.09,Funding proposal package for FP046,https://www.greenclimate.fund/document/gcf-b16-07-add09,Action item,FP046
GCF/B.16/07/Add.08,Funding proposal package for FP045,https://www.greenclimate.fund/document/gcf-b16-07-add08,Action item,FP045
GCF/B.16/07/Add.07,Funding proposal package for FP044,https://www.greenclimate.fund/document/gcf-b16-07-add07,Action item,FP044
GCF/B.16/07/Add.06,Funding proposal package for FP043,https://www.greenclimate.fund/document/gcf-b16-07-add06,Action item,FP043
GCF/B.16/07/Add.05,Funding proposal package for FP042,https://www.greenclimate.fund/document/gcf-b16-07-add05,Action item,FP042
GCF/B.16/07/Add.04,Funding proposal package for FP041,https://www.greenclimate.fund/document/gcf-b16-07-add04,Action item,FP041
GCF/B.16/07/Add.03,Funding proposal package for FP040,https://www.greenclimate.fund/document/gcf-b16-07-add03,Action item,FP040
GCF/B.16/07,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b16-07,Action item,N/A
GCF/B.15/04,Guidance from the twenty-second session of the Conference of the Parties: Co-Chairs’ proposal,https://www.greenclimate.fund/document/gcf-b15-04,Action item,N/A
GCF/B.15/10,Review of the initial proposal approval process,https://www.greenclimate.fund/document/gcf-b15-10,Action item,N/A
GCF/B.15/13/Add.19/Rev.01,Consideration of funding proposals: Response from the accredited entities to the Independent Technical Advisory Panel assessment,https://www.greenclimate.fund/document/gcf-b15-13-add19-rev01,Action item,N/A
GCF/B.15/13,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b15-13,Action item,N/A
GCF/B.15/16,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b15-16,Action item,N/A
GCF/B.15/13/Add.09/Corr.01,Funding proposal package for FP036 - Corrigendum,https://www.greenclimate.fund/document/gcf-b15-13-add09-corr01,Action item,FP036
GCF/B.15/13/Add.16/Rev.01,Consideration of funding proposals: Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b15-13-add16-rev01,Action item,N/A
GCF/B.15/13/Add.20,Consideration of funding proposals: Gender assessments and action plans,https://www.greenclimate.fund/document/gcf-b15-13-add20,Action item,N/A
GCF/B.15/13/Add.09,Funding proposal package for FP036,https://www.greenclimate.fund/document/gcf-b15-13-add09,Action item,FP036
GCF/B.15/13/Add.01,Funding proposal summary package for FP028,https://www.greenclimate.fund/document/gcf-b15-13-add01,Action item,FP028
GCF/B.15/13/Add.02/Rev.01,Funding proposal summary package for FP029,https://www.greenclimate.fund/document/gcf-b15-13-add02-rev01,Action item,FP029
GCF/B.15/13/Add.03,Funding proposal summary package for FP030,https://www.greenclimate.fund/document/gcf-b15-13-add03,Action item,FP030
GCF/B.15/13/Add.05,Funding proposal package for FP032,https://www.greenclimate.fund/document/gcf-b15-13-add05,Action item,FP032
GCF/B.15/13/Add.06,Funding proposal package for FP033,https://www.greenclimate.fund/document/gcf-b15-13-add06,Action item,FP033
GCF/B.15/13/Add.07,Funding proposal package for FP034,https://www.greenclimate.fund/document/gcf-b15-13-add07,Action item,FP034
GCF/B.15/13/Add.08,Funding proposal package for FP035,https://www.greenclimate.fund/document/gcf-b15-13-add08,Action item,FP035
GCF/B.15/13/Add.10,Funding proposal package for FP037,https://www.greenclimate.fund/document/gcf-b15-13-add10,Action item,FP037
GCF/B.14/06/Rev.01,Matters related to the Work Plan of the Board 2016: Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b14-06-rev01,Action item,N/A
GCF/B.14/07/Add.08/Rev.01,Funding proposal package for FP025,https://www.greenclimate.fund/document/gcf-b14-07-add08-rev01,Action item,FP025
GCF/B.14/07/Rev.01,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b14-07-rev01,Action item,N/A
GCF/B.14/15/Rev.01,Consideration of accreditation proposals Entities recommended at the thirteenth meeting of the Board,https://www.greenclimate.fund/document/gcf-b14-15-rev01,Action item,N/A
GCF/B.14/16,Consideration of accreditation proposals Entities recommended at the fourteenth meeting of the Board,https://www.greenclimate.fund/document/gcf-b14-16,Action item,N/A
GCF/B.14/10,Consideration of accreditation proposals – overview of accreditation,https://www.greenclimate.fund/document/gcf-b14-10,Action item,N/A
GCF/B.14/07/Add.18,Consideration of funding proposals - AE’s Response to Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b14-07-add18,Action item,N/A
GCF/B.14/07/Add.15,Consideration of funding proposals - Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b14-07-add15,Action item,N/A
GCF/B.14/07/Add.09,Funding proposal package for FP026,https://www.greenclimate.fund/document/gcf-b14-07-add09,Action item,FP026
GCF/B.14/07/Add.07,Funding proposal package for FP024,https://www.greenclimate.fund/document/gcf-b14-07-add07,Action item,FP024
GCF/B.14/07/Add.06,Funding proposal package for FP023,https://www.greenclimate.fund/document/gcf-b14-07-add06,Action item,FP023
GCF/B.14/07/Add.05,Funding proposal package for FP022,https://www.greenclimate.fund/document/gcf-b14-07-add05,Action item,FP022
GCF/B.14/07/Add.04,Funding proposal package for FP021,https://www.greenclimate.fund/document/gcf-b14-07-add04,Action item,FP021
GCF/B.14/07/Add.03,Funding proposal package for FP020,https://www.greenclimate.fund/document/gcf-b14-07-add03,Action item,FP020
GCF/B.14/07/Add.02,Funding proposal package for FP019,https://www.greenclimate.fund/document/gcf-b14-07-add02,Action item,FP019
GCF/B.14/07/Add.01,Funding proposal package for FP018,https://www.greenclimate.fund/document/gcf-b14-07-add01,Action item,FP018
GCF/B.14/07/Add.10,Funding proposal package for FP027,https://www.greenclimate.fund/document/gcf-b14-07-add10,Action item,FP027
GCF/B.13/16/ADD.09,Funding proposal package for FP017,https://www.greenclimate.fund/document/gcf-b13-16-add09,Action item,FP017
GCF/B.13/18,Programmatic approach to funding proposals,https://www.greenclimate.fund/document/gcf-b13-18,Action item,N/A
GCF/B.13/16/Add.12/Rev.01,Consideration of funding proposals - Independent Technical Advisory Panel’s assessment,https://www.greenclimate.fund/document/gcf-b13-16-add12-rev01,Action item,N/A
GCF/B.13/13/Rev.01,"Simplified processes for approval of proposals for certain activities, in particular small-scale activities: Recommendations from the Co-Chairs",https://www.greenclimate.fund/document/gcf-b13-13-rev01,Action item,N/A
GCF/B.13/02,Matters related to the Work Plan of the Board 2016: Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b13-02,Action item,N/A
GCF/B.13/23,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b13-23,Action item,N/A
GCF/B.13/16/Add.07,Funding proposal package for FP015,https://www.greenclimate.fund/document/gcf-b13-16-add07,Action item,FP015
GCF/B.13/16/Rev.01,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b13-16-rev01,Action item,N/A
GCF/B.13/16/Add.04,Funding proposal package for FP012,https://www.greenclimate.fund/document/gcf-b13-16-add04,Action item,FP012
GCF/B.13/16/Add.08,Funding proposal package for FP016,https://www.greenclimate.fund/document/gcf-b13-16-add08,Action item,FP016
GCF/B.13/16/Add.06,Funding proposal package for FP014,https://www.greenclimate.fund/document/gcf-b13-16-add06,Action item,FP014
GCF/B.13/16/Add.05,Funding proposal package for FP013,https://www.greenclimate.fund/document/gcf-b13-16-add05,Action item,FP013
GCF/B.13/16/Add.03,Funding proposal package for FP011,https://www.greenclimate.fund/document/gcf-b13-16-add03,Action item,FP011
GCF/B.13/16/Add.02,Funding proposal package for FP010,https://www.greenclimate.fund/document/gcf-b13-16-add02,Action item,FP010
GCF/B.13/16/Add.01,Funding proposal package for FP009,https://www.greenclimate.fund/document/gcf-b13-16-add01,Action item,FP009
GCF/B.13/27/Rev.02,Interim risk and investment guidelines: Risk Management Committee Proposal,https://www.greenclimate.fund/document/gcf-b13-27-rev02,Action item,N/A
GCF/B.12/11,Progress and outlook report of the Readiness and Preparatory Support Programme Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-11,Action item,N/A
GCF/B.12/31,Amendment to guidelines on the participation and conduct of advisers in Board meetings adopted by decision B.04/11 Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-31,Action item,N/A
GCF/B.12/29,Appointment of representatives to the Private Sector Advisory Group Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-29,Action item,N/A
